ID_del_Vehículo,Marca,Modelo,Año,Región,Tipo_de_Vehículo,Capacidad_de_Batería_kWh,Salud_de_Batería_%,Autonomía_km,Potencia_de_Carga_kW,Tiempo_de_Carga_hr,Ciclos_de_Carga,Consumo_de_Energía_por_100km_recorridos,Kilometraje_km,Velocidad_Promedio_kmh,Velocidad_Máxima_kmh,Aceleración_0_100_kmh_seg,Temperatura_°C,Tipo_de_Uso,CO2_Ahorrado_tons,Costo_de_Mantenimiento_USD_por_año,Costo_de_Seguro_USD_por_año,Costo_de_Electricidad_en_USD_por_kWh,Costo_Mensual_de_Carga_USD,Valor_de_Reventa_USD
2034.0,Hyundai,Ioniq 5,2015.0,Asia,Camioneta,49.1,72.3,243.0,200.2,0.27,851.0,20.55,129018.0,42.2,131.0,7.8,23.8,Personal,15.48,1106.0,1624.0,0.31,684.92,14665.0
2035.0,Kia,EV6,2023.0,Norteamérica,Camioneta,81.9,70.2,444.0,110.0,0.99,1661.0,15.78,27759.0,37.8,191.0,3.57,10.7,Comercial,3.33,645.0,1233.0,0.16,58.4,26366.0
2036.0,Chevrolet,Bolt EV,2019.0,Europa,Camioneta,82.3,94.0,416.0,157.1,0.63,1125.0,20.86,157271.0,48.5,156.0,7.71,17.9,Comercial,18.87,1403.0,1460.0,0.17,464.76,25425.0
2037.0,Nissan,Leaf,2016.0,Asia,SUV,113.4,99.2,485.0,127.0,0.65,540.0,24.24,153984.0,65.6,159.0,6.99,31.0,Personal,18.48,1108.0,986.0,0.18,559.89,26874.0
2038.0,Audi,e-tron,2021.0,Norteamérica,Sedán,104.3,85.2,467.0,146.1,0.85,1545.0,13.25,25532.0,54.2,248.0,9.27,0.8,Flota,3.06,1615.0,2428.0,0.12,33.83,30266.0
2039.0,Hyundai,Kona Electric,2020.0,Australia,Sedán,75.3,84.7,371.0,17.6,5.77,1228.0,24.41,218662.0,58.9,149.0,4.47,36.8,Comercial,26.24,228.0,1504.0,0.18,800.63,19224.0
2040.0,Kia,Desconocido,2021.0,Australia,SUV,94.8,84.4,478.0,18.2,6.71,1004.0,19.18,53069.0,66.2,135.0,6.705,1.8,Desconocido,6.37,1256.0,588.0,0.09,76.34,26376.0
2041.0,Desconocido,Leaf,2023.0,Australia,Hatchback,32.9,82.9,182.0,131.4,0.29,408.0,12.47,93566.0,57.1,149.0,9.01,9.1,Comercial,11.23,476.0,1599.0,0.22,213.91,14734.0
2042.0,Nissan,Leaf,2024.0,Asia,Sedán,54.8,82.0,322.0,70.9,0.93,1565.0,17.86,145199.0,95.1,210.0,6.705,5.9,Comercial,17.42,1087.0,1307.0,0.1,216.1,18107.0
2043.0,Hyundai,Kona Electric,2020.0,Asia,SUV,47.6,98.0,220.0,176.4,0.3,701.0,20.18,206617.0,90.5,170.0,7.82,35.1,Flota,24.79,910.0,1249.0,0.3,1042.38,16767.0
2044.0,Kia,Niro EV,2018.0,Norteamérica,Camioneta,45.3,77.1,268.0,117.1,0.47,506.0,18.25,45537.0,93.8,231.0,5.55,-5.2,Personal,5.46,1108.5,1685.0,0.32,221.61,16110.0
2045.0,Desconocido,Ariya,2017.0,Desconocido,Sedán,92.5,85.5,536.0,200.2,0.51,1019.0,14.44,207066.0,66.2,240.0,5.34,22.6,Desconocido,24.85,1696.0,2371.0,0.1,249.17,26638.0
2046.0,Tesla,Model 3,2021.0,Europa,Hatchback,40.5,91.5,173.0,235.1,0.72,1355.0,15.59,169336.0,36.4,217.0,9.43,-2.1,Personal,20.32,1234.0,581.0,0.2,439.99,18616.0
2047.0,Hyundai,Ioniq 5,2020.0,Australia,SUV,51.7,95.0,295.0,100.1,0.65,1835.0,14.29,128060.0,66.2,212.0,6.02,-7.4,Comercial,15.37,742.0,692.0,0.28,426.99,16372.0
2048.0,Chevrolet,Bolt EUV,2023.0,Desconocido,SUV,36.5,83.2,197.0,24.9,2.05,1125.0,16.27,173337.0,95.4,172.0,7.93,5.2,Flota,20.8,401.0,927.0,0.2,470.03,14026.0
2049.0,Audi,e-tron,2017.0,Norteamérica,Hatchback,51.4,89.3,210.0,76.2,0.9,354.0,20.88,53329.0,51.8,199.0,7.7,35.8,Personal,6.4,1622.0,2016.0,0.13,344.62,17299.0
2050.0,Audi,e-tron,2020.0,Europa,Sedán,87.2,81.4,407.0,80.1,1.38,1477.0,24.06,12252.0,77.7,130.0,8.09,4.6,Comercial,1.47,1108.5,1685.0,0.17,41.76,28575.0
2051.0,Desconocido,Niro EV,2023.0,Europa,Camioneta,97.3,78.8,516.0,21.1,5.96,709.0,20.3,193719.0,76.4,160.0,6.705,-2.6,Desconocido,15.225000000000001,1817.0,864.0,0.15,491.56,29805.0
2052.0,BMW,i4,2022.0,Europa,Camioneta,46.8,91.0,238.0,127.0,2.97,1109.0,18.64,36879.0,54.4,144.0,8.0,31.9,Flota,4.43,253.0,1516.0,0.26,148.94,18833.0
2053.0,Chevrolet,Bolt EUV,2022.0,Asia,Hatchback,40.4,85.8,211.0,107.5,0.49,1349.0,17.04,173654.0,49.6,155.0,4.26,7.8,Comercial,20.84,1473.0,2223.0,0.22,419.2,14370.0
2054.0,Hyundai,Kona Electric,2016.0,Asia,Hatchback,74.2,74.9,577.0,172.3,0.77,861.0,18.7,174016.0,39.0,154.0,8.43,11.9,Comercial,20.88,1098.0,1350.0,0.26,467.15,25945.0
2055.0,Hyundai,Ioniq 5,2021.0,Norteamérica,Desconocido,108.7,92.1,512.0,184.1,0.72,805.0,13.76,53179.0,45.6,170.0,4.8,-9.4,Comercial,6.38,1322.0,840.0,0.09,54.88,29352.0
2056.0,Nissan,Ariya,2015.0,Australia,SUV,74.2,89.3,357.0,93.6,1.05,1964.0,22.58,206047.0,55.3,183.0,9.8,7.4,Comercial,24.73,1380.0,673.0,0.22,852.97,20847.0
2057.0,Mercedes,EQS,2019.0,Europa,Sedán,104.5,85.1,498.0,49.5,2.33,537.0,23.64,185560.0,75.4,167.0,8.04,13.0,Comercial,22.27,360.0,1104.0,0.18,658.0,27094.0
2058.0,Audi,e-tron,2018.0,Australia,Sedán,98.0,84.9,508.0,225.8,0.58,1979.0,12.36,63054.0,87.6,158.0,8.69,19.2,Flota,7.57,881.0,1333.0,0.1,64.95,22129.0
2059.0,Kia,Niro EV,2021.0,Australia,Hatchback,53.9,70.8,257.0,132.8,0.43,605.0,14.2,210335.0,48.8,175.0,6.57,28.4,Comercial,25.24,1820.0,866.0,0.3,746.69,19263.0
2060.0,Volkswagen,ID.4,2017.0,Norteamérica,Camioneta,95.7,78.6,393.0,172.6,0.64,1609.0,14.04,151912.0,41.0,164.0,9.19,-5.5,Comercial,18.23,1590.0,1076.0,0.33,586.53,28105.0
2061.0,Hyundai,Ioniq 5,2020.0,Norteamérica,Camioneta,36.7,75.3,153.0,69.2,0.65,1601.0,13.65,146405.0,66.6,220.0,5.72,24.1,Comercial,17.57,629.0,1362.0,0.3,499.61,12697.0
2062.0,Hyundai,Kona Electric,2022.0,Desconocido,Sedán,61.9,91.2,265.0,176.1,0.5,1799.0,13.19,99649.0,79.8,191.0,7.77,29.1,Flota,15.225000000000001,1312.0,1516.0,0.1,109.53,22883.0
2063.0,Ford,Mustang Mach-E,2021.0,Norteamérica,Sedán,73.8,82.1,417.0,70.0,1.41,1125.0,22.44,82340.0,99.5,214.0,3.67,6.4,Comercial,9.88,823.0,878.0,0.21,323.35,20499.0
2064.0,Ford,F-150 Lightning,2020.0,Norteamérica,Sedán,47.4,89.6,199.0,197.0,0.34,678.0,17.7,8373.0,56.5,233.0,4.59,17.8,Flota,1.0,1980.0,1611.0,0.25,30.88,22129.0
2065.0,Ford,Mustang Mach-E,2017.0,Europa,Hatchback,66.8,92.2,387.0,54.1,1.65,1364.0,13.2,126249.5,79.6,137.0,6.705,5.1,Desconocido,24.27,1108.5,1562.0,0.11,244.7,18238.0
2066.0,Kia,EV6,2020.0,Asia,Camioneta,103.7,99.8,617.0,169.4,0.77,605.0,13.9,38837.0,98.5,137.0,4.75,-4.7,Comercial,4.66,1390.0,1899.0,0.1,44.99,27006.0
2067.0,Audi,e-tron,2023.0,Norteamérica,Sedán,101.4,81.4,522.0,160.0,0.7,902.0,17.47,239537.0,65.4,231.0,4.37,0.0,Personal,28.74,1545.0,1093.0,0.19,662.58,30593.0
2068.0,Nissan,Ariya,2020.0,Australia,Sedán,34.0,96.9,196.0,138.1,0.72,746.0,14.43,116693.0,45.6,201.0,5.48,30.5,Personal,14.0,1048.0,2112.0,0.13,182.42,13619.0
2069.0,Kia,EV6,2023.0,Europa,SUV,53.0,75.3,275.0,179.6,0.37,633.0,24.5,21588.0,81.2,182.0,7.18,32.2,Desconocido,2.59,1105.0,1680.0,0.11,344.62,18831.0
2070.0,Nissan,Ariya,2016.0,Desconocido,SUV,76.6,76.2,425.0,82.4,1.1,999.0,14.77,132583.0,66.2,243.0,8.18,34.5,Flota,15.91,254.0,1075.0,0.22,359.01,20031.0
2071.0,Nissan,Leaf,2015.0,Norteamérica,Desconocido,81.0,84.6,411.0,126.7,0.79,807.0,22.24,220913.0,73.1,235.0,9.3,6.6,Personal,26.51,465.0,1865.0,0.34,344.62,18320.0
2072.0,Audi,e-tron,2015.0,Norteamérica,Hatchback,86.5,81.4,482.0,83.8,1.39,209.0,20.03,23480.0,87.8,168.0,4.96,19.6,Personal,2.82,1433.0,1662.0,0.31,121.5,22129.0
2073.0,Kia,Niro EV,2022.0,Australia,Sedán,74.2,95.7,286.0,204.6,0.41,1125.0,22.59,35294.0,82.2,155.0,5.64,-1.4,Comercial,4.24,1038.0,2323.0,0.13,86.37,20685.0
2074.0,Chevrolet,Bolt EV,2015.0,Norteamérica,Camioneta,66.3,98.4,307.0,54.8,1.53,628.0,13.75,49741.0,94.7,240.0,7.49,-0.7,Flota,5.97,1716.0,1839.0,0.3,344.62,19980.0
2075.0,Chevrolet,Bolt EUV,2018.0,Asia,Hatchback,60.3,83.3,349.0,96.7,0.76,1567.0,22.41,148915.0,47.0,248.0,8.34,13.9,Personal,17.87,718.0,2307.0,0.25,695.25,17380.0
2076.0,Volkswagen,ID.4,2020.0,Australia,Camioneta,97.1,77.9,557.0,223.4,0.55,1248.0,24.28,65216.0,92.0,179.0,6.16,25.7,Flota,7.83,678.0,1052.0,0.08,105.56,25788.0
2077.0,Audi,e-tron,2017.0,Australia,Sedán,78.0,78.0,452.0,117.0,0.74,1151.0,22.25,42649.0,80.4,231.0,4.97,-0.3,Comercial,5.12,1431.0,1838.0,0.21,166.06,24560.0
2078.0,Volkswagen,ID.4,2020.0,Norteamérica,Hatchback,59.1,73.7,300.0,65.1,1.0,698.0,18.73,73907.0,66.5,156.0,4.69,30.5,Personal,15.225000000000001,1277.0,1746.0,0.34,392.21,21053.0
2079.0,Tesla,Model Y,2020.0,Europa,Hatchback,76.0,96.4,409.0,216.2,0.72,1125.0,24.86,99499.0,70.0,186.0,5.35,22.7,Comercial,11.94,862.0,1911.0,0.29,597.77,23105.0
2080.0,Mercedes,EQC,2015.0,Asia,Camioneta,81.2,97.6,346.0,109.7,1.02,720.0,23.17,117498.0,61.2,243.0,6.705,3.7,Personal,14.1,1208.0,942.0,0.24,544.49,23400.0
2081.0,Nissan,Leaf,2021.0,Europa,SUV,31.8,99.8,158.0,124.7,0.3,204.0,20.07,137826.0,74.1,172.0,5.01,-8.5,Comercial,16.54,361.0,1244.0,0.17,391.87,16221.0
2082.0,Hyundai,Kona Electric,2017.0,Europa,Hatchback,112.2,96.4,482.0,235.3,0.57,249.0,20.87,60049.0,59.8,203.0,6.705,13.9,Flota,7.21,1392.0,2035.0,0.2,208.87,22129.0
2083.0,Audi,e-tron,2020.0,Norteamérica,Hatchback,91.4,71.7,431.0,53.8,1.93,956.0,18.21,64389.0,85.0,229.0,4.69,20.7,Comercial,15.225000000000001,699.0,1631.0,0.11,107.48,26153.0
2084.0,Kia,Niro EV,2023.0,Europa,Sedán,64.1,88.4,319.0,167.2,0.54,1650.0,13.68,150977.0,99.7,219.0,3.68,38.1,Comercial,18.12,1484.0,987.0,0.2,344.23,24464.0
2085.0,Mercedes,EQS,2023.0,Norteamérica,Camioneta,40.4,89.5,222.0,216.5,0.21,547.0,15.08,164015.0,77.4,140.0,8.72,3.9,Flota,19.68,401.0,2056.0,0.13,267.95,15793.0
2086.0,Audi,Q4 e-tron,2020.0,Australia,Camioneta,44.8,96.9,205.0,66.9,0.95,1803.0,24.34,179750.0,97.1,168.0,7.85,32.1,Desconocido,15.225000000000001,340.0,1029.0,0.13,473.97,14391.0
2087.0,Ford,F-150 Lightning,2021.0,Australia,Sedán,74.2,99.8,194.0,127.0,0.2,1794.0,17.3,202268.0,91.1,191.0,6.84,19.6,Personal,24.27,992.0,1948.0,0.21,612.37,15727.0
2088.0,Nissan,Ariya,2023.0,Europa,Sedán,97.9,96.8,458.0,55.1,2.52,930.0,19.51,159323.0,96.2,203.0,6.86,-9.5,Personal,19.12,1450.0,1132.0,0.15,388.55,29839.0
2089.0,Nissan,Desconocido,2023.0,Europa,Hatchback,53.9,70.3,232.0,246.6,0.28,741.0,23.44,151485.0,66.2,158.0,6.82,0.7,Personal,18.18,906.0,1428.0,0.12,355.08,17099.0
2090.0,Volkswagen,ID.4,2018.0,Europa,Hatchback,87.9,78.0,502.0,89.7,1.05,1864.0,19.86,181129.0,41.3,195.0,4.53,4.3,Personal,21.74,771.0,1755.0,0.23,689.47,25561.0
2091.0,Volkswagen,ID.4,2021.0,Norteamérica,Camioneta,59.7,93.6,250.0,244.0,0.34,225.0,12.6,124618.0,66.3,181.0,5.94,6.8,Personal,14.95,749.0,1903.0,0.35,457.97,20507.0
Desconocido,Kia,Niro EV,2015.0,Asia,Camioneta,104.3,95.2,470.0,239.9,0.54,1195.0,13.64,36453.0,99.8,158.0,6.82,6.8,Flota,4.37,1258.0,1516.0,0.2,82.87,28186.0
2093.0,BMW,i3,2020.0,Asia,SUV,36.3,96.7,159.0,191.9,0.24,796.0,16.13,132611.0,78.8,162.0,7.31,29.5,Flota,15.91,1594.0,2191.0,0.13,231.73,17112.0
2094.0,Desconocido,F-150 Lightning,2016.0,Australia,Hatchback,74.2,79.5,458.0,101.5,1.08,980.0,17.81,60814.0,88.5,187.0,6.7,-5.4,Personal,7.3,1517.0,2237.0,0.26,234.67,22444.0
2095.0,BMW,i3,2019.0,Australia,Desconocido,104.1,79.7,540.0,77.2,1.53,1655.0,18.7,205491.0,46.9,131.0,7.59,25.4,Comercial,24.66,580.0,1221.0,0.26,1083.25,28230.0
2096.0,BMW,i3,2022.0,Australia,Sedán,104.8,85.2,468.0,210.0,0.54,1140.0,15.77,82021.0,78.6,188.0,3.62,19.8,Personal,15.225000000000001,1658.0,2096.0,0.18,194.02,29014.0
2097.0,Hyundai,Kona Electric,2024.0,Norteamérica,Hatchback,30.4,90.2,158.0,187.3,0.18,1434.0,21.58,128332.0,84.3,157.0,6.705,39.4,Comercial,15.4,990.0,2440.0,0.34,344.62,13355.0
2098.0,Tesla,Model Y,2022.0,Europa,Desconocido,83.0,96.6,401.0,170.9,0.57,1799.0,14.43,193001.0,44.7,235.0,6.79,24.7,Comercial,15.225000000000001,253.0,695.0,0.19,440.96,27312.0
2099.0,Audi,e-tron,2024.0,Asia,Sedán,84.9,82.7,495.0,164.4,0.65,1360.0,24.77,72004.0,31.1,144.0,7.46,30.6,Personal,8.64,1108.5,2375.0,0.13,193.22,25729.0
2100.0,Kia,Desconocido,2015.0,Asia,Camioneta,48.4,77.4,212.0,48.8,1.06,1771.0,12.24,211483.0,96.8,191.0,3.71,19.3,Flota,25.38,1014.0,2257.0,0.18,388.28,14983.0
2101.0,Kia,EV6,2016.0,Norteamérica,SUV,35.6,83.6,162.0,76.6,0.62,1232.0,24.24,45927.0,98.5,242.0,4.36,3.6,Personal,5.51,905.0,2315.0,0.33,306.15,15605.0
2102.0,Hyundai,Ioniq 5,2017.0,Europa,Camioneta,116.3,88.3,514.0,175.8,0.88,1787.0,16.35,236750.0,47.1,177.0,7.27,14.4,Flota,28.41,1453.0,887.0,0.34,1096.74,27098.0
2103.0,BMW,iX,2017.0,Australia,Camioneta,80.0,99.8,343.0,34.8,0.72,771.0,12.02,92765.0,51.2,201.0,5.54,35.8,Flota,11.13,432.0,1244.0,0.14,130.09,23851.0
2104.0,Mercedes,EQS,2021.0,Australia,SUV,55.0,92.2,246.0,219.0,0.29,503.0,18.7,88657.0,59.4,246.0,5.39,19.0,Personal,10.64,606.0,1992.0,0.21,344.62,16021.0
Desconocido,Hyundai,Kona Electric,2019.0,Norteamérica,SUV,102.1,75.9,423.0,127.0,6.57,1885.0,21.31,13892.0,78.3,179.0,6.27,34.5,Personal,1.67,849.0,510.0,0.34,83.88,25770.0
2106.0,Chevrolet,Bolt EV,2018.0,Desconocido,Sedán,67.7,88.0,380.0,212.1,0.37,753.0,15.1,108874.0,56.9,133.0,5.75,19.7,Personal,13.06,1777.0,2419.0,0.24,328.8,18162.0
2107.0,Audi,Q4 e-tron,2018.0,Australia,Hatchback,44.3,87.6,194.0,127.0,0.4,641.0,21.12,144733.0,83.1,229.0,6.22,10.3,Comercial,17.37,1815.0,1717.0,0.08,203.78,14838.0
2108.0,Audi,e-tron,2015.0,Europa,Hatchback,49.6,85.2,294.0,208.6,0.33,1655.0,12.88,84936.0,78.9,157.0,8.68,12.1,Comercial,10.19,1349.0,883.0,0.14,127.63,15078.0
2109.0,Chevrolet,Bolt EUV,2020.0,Asia,Camioneta,42.9,95.0,182.0,18.6,3.0,1894.0,21.98,44123.0,53.1,165.0,6.54,18.4,Flota,15.225000000000001,1008.0,603.0,0.33,266.7,13720.0
2110.0,Mercedes,EQC,2018.0,Europa,Camioneta,79.6,71.9,377.0,215.4,0.42,1725.0,19.67,244167.0,61.6,209.0,6.9,23.8,Flota,29.3,1505.0,1111.0,0.19,760.44,20590.0
2111.0,Volkswagen,ID.4,2019.0,Australia,Camioneta,40.8,76.1,177.0,32.7,1.39,270.0,15.44,207492.0,96.5,208.0,8.58,36.4,Flota,24.9,1285.0,818.0,0.14,373.76,13145.0
2112.0,Audi,Q4 e-tron,2023.0,Asia,SUV,69.4,71.2,397.0,248.9,0.3,1125.0,13.51,136961.0,93.5,208.0,4.05,16.4,Personal,16.44,382.0,1589.0,0.22,431.75,22875.0
2113.0,Chevrolet,Bolt EUV,2020.0,Australia,SUV,118.1,92.8,486.0,132.6,1.06,1162.0,13.3,144787.0,63.8,149.0,6.77,-0.7,Flota,17.37,413.0,1523.0,0.19,304.9,32705.0
2114.0,Hyundai,Ioniq 5,2021.0,Asia,SUV,87.3,80.7,358.0,237.6,0.44,649.0,19.16,150538.0,40.4,155.0,8.77,31.6,Flota,18.06,1835.0,552.0,0.24,576.86,22547.0
2115.0,Hyundai,Ioniq 5,2019.0,Asia,Desconocido,74.2,96.4,352.0,232.3,0.35,336.0,17.37,85662.0,45.6,217.0,6.01,26.7,Personal,10.28,380.0,529.0,0.2,247.99,21402.0
2116.0,Desconocido,Niro EV,2022.0,Norteamérica,Camioneta,102.3,78.2,577.0,157.2,0.82,855.0,20.27,216117.0,92.2,170.0,10.0,19.8,Comercial,25.93,1053.0,1682.0,0.11,401.56,30078.0
2117.0,Tesla,Model X,2022.0,Norteamérica,Camioneta,107.5,95.0,542.0,226.9,0.64,671.0,18.34,79227.0,66.2,182.0,9.63,29.3,Flota,9.51,1962.0,2197.0,0.12,145.3,30921.0
2118.0,Volkswagen,ID.3,2018.0,Asia,Camioneta,48.9,72.8,230.0,127.0,1.34,1086.0,19.46,39585.0,68.0,193.0,8.65,21.5,Flota,4.75,1347.0,2105.0,0.11,70.61,13748.0
2119.0,Mercedes,EQC,2024.0,Australia,Desconocido,105.3,82.5,589.0,138.0,0.93,1282.0,23.53,185946.0,66.2,240.0,4.0,38.2,Comercial,22.31,765.0,2345.0,0.29,1057.37,28983.0
2120.0,Chevrolet,Bolt EV,2022.0,Norteamérica,Camioneta,76.7,85.2,452.0,232.6,0.38,284.0,21.75,77620.0,88.0,221.0,4.02,21.2,Personal,9.31,516.0,1687.0,0.31,436.13,25861.0
2121.0,BMW,iX,2022.0,Europa,SUV,97.1,82.8,551.0,137.9,0.79,1343.0,15.39,150099.0,68.5,168.0,8.21,-4.2,Personal,18.01,1214.0,2017.0,0.22,654.51,28357.0
2122.0,Nissan,Leaf,2018.0,Australia,Sedán,104.5,98.9,371.0,136.7,0.97,440.0,22.38,229592.0,40.6,211.0,6.14,38.4,Comercial,27.55,1080.0,914.0,0.24,344.62,25198.0
2123.0,Audi,Q4 e-tron,2016.0,Europa,Sedán,35.2,70.7,165.0,176.4,0.25,679.0,18.72,159903.0,97.0,143.0,7.25,-6.9,Comercial,19.19,789.0,2282.0,0.25,623.62,15044.0
2124.0,Ford,Mustang Mach-E,2022.0,Asia,Sedán,117.6,80.3,592.0,72.9,1.86,784.0,16.07,169310.0,69.7,205.0,5.95,17.0,Flota,20.32,223.0,1813.0,0.24,544.16,32322.0
2125.0,Volkswagen,ID.3,2017.0,Norteamérica,SUV,48.7,96.5,279.0,19.0,2.94,292.0,12.72,7733.0,93.6,249.0,4.66,14.4,Flota,0.93,206.0,2345.0,0.28,22.95,22129.0
2126.0,Kia,EV6,2018.0,Europa,Hatchback,62.7,93.5,336.0,29.7,2.51,832.0,20.89,170198.0,33.1,179.0,9.58,-9.5,Personal,20.42,680.0,1621.0,0.3,888.86,18297.0
2127.0,Mercedes,EQC,2021.0,Australia,SUV,73.6,91.5,347.0,127.0,0.72,411.0,23.33,126249.5,40.1,188.0,8.15,-6.0,Flota,2.92,865.0,849.0,0.08,37.81,22129.0
2128.0,Kia,Niro EV,2023.0,Asia,Sedán,47.3,86.9,371.0,131.9,0.42,1519.0,17.26,90521.0,36.1,215.0,8.37,-7.2,Comercial,10.86,398.0,1714.0,0.24,344.62,19279.0
2129.0,Mercedes,EQC,2024.0,Australia,Sedán,57.0,99.9,274.0,61.7,1.08,1501.0,16.51,143447.0,97.6,191.0,8.67,0.8,Desconocido,17.21,1969.0,1893.0,0.29,572.34,18641.0
2130.0,BMW,iX,2022.0,Norteamérica,SUV,46.3,78.4,216.0,144.1,0.45,330.0,24.8,16355.0,49.5,242.0,7.5,26.9,Comercial,1.96,299.0,1230.0,0.29,98.02,19602.0
2131.0,Tesla,Model 3,2015.0,Norteamérica,SUV,74.2,92.6,581.0,159.1,0.78,1406.0,20.22,94425.0,69.0,173.0,8.15,-0.4,Desconocido,11.33,1632.0,2490.0,0.2,318.21,25488.0
2132.0,Chevrolet,Bolt EV,2020.0,Europa,Camioneta,88.4,90.1,467.0,64.0,1.88,640.0,13.4,236838.0,62.7,212.0,6.0,20.4,Flota,28.42,904.0,2252.0,0.15,396.7,27441.0
2133.0,Hyundai,Kona Electric,2015.0,Asia,Sedán,65.6,86.9,379.0,248.5,0.28,1660.0,17.99,136971.0,31.6,142.0,9.35,35.4,Comercial,16.44,532.0,711.0,0.16,328.55,20902.0
2134.0,Kia,EV6,2020.0,Asia,SUV,58.5,83.5,371.0,229.4,0.34,1979.0,15.64,51086.0,76.4,200.0,4.29,-4.2,Flota,6.13,1508.0,1299.0,0.14,93.21,22129.0
2135.0,Volkswagen,ID.3,2021.0,Europa,Camioneta,99.0,73.8,371.0,212.4,0.53,245.0,22.52,185079.0,81.4,246.0,7.65,-0.0,Personal,22.21,1299.0,1692.0,0.26,903.06,26250.0
2136.0,Kia,Niro EV,2020.0,Australia,Camioneta,82.8,87.9,381.0,29.9,2.95,650.0,16.36,162336.0,73.1,153.0,5.39,25.5,Personal,19.48,1401.0,628.0,0.2,442.64,25073.0
2137.0,Ford,F-150 Lightning,2020.0,Asia,Hatchback,89.2,99.3,367.0,112.8,0.72,1807.0,19.12,201848.0,74.9,144.0,9.64,31.4,Flota,24.22,524.0,870.0,0.32,1029.16,29968.0
2138.0,BMW,i3,2016.0,Australia,SUV,94.3,78.0,461.0,224.9,0.47,1605.0,21.01,78363.0,71.2,191.0,6.09,25.9,Flota,9.4,1105.0,1308.0,0.31,425.32,26018.0
2139.0,Hyundai,Ioniq 5,2021.0,Desconocido,Camioneta,44.9,81.3,185.0,182.6,0.33,953.0,17.72,44293.0,67.8,238.0,6.2,23.9,Personal,5.32,1369.0,2321.0,0.15,344.62,16783.0
2140.0,Audi,Q4 e-tron,2021.0,Norteamérica,SUV,48.4,90.8,193.0,142.2,0.43,1584.0,23.28,114306.0,75.2,240.0,4.68,-4.5,Comercial,13.72,864.0,1358.0,0.26,576.56,16467.0
2141.0,Chevrolet,Bolt EUV,2021.0,Norteamérica,Sedán,32.9,80.8,187.0,102.8,0.39,1125.0,22.2,62962.0,34.3,154.0,5.67,3.2,Flota,7.56,1702.0,2459.0,0.13,151.42,16973.0
2142.0,BMW,i4,2023.0,Desconocido,Hatchback,81.4,82.8,364.0,240.5,0.42,1449.0,13.98,191496.0,87.6,208.0,3.55,26.0,Flota,22.98,1208.0,1716.0,0.21,468.49,24925.0
2143.0,Ford,F-150 Lightning,2022.0,Norteamérica,Camioneta,113.8,73.8,615.0,167.0,0.87,449.0,19.65,92958.0,71.0,169.0,7.14,5.4,Desconocido,11.15,496.0,2427.0,0.09,137.0,29116.0
2144.0,Ford,Mustang Mach-E,2017.0,Europa,Hatchback,92.8,83.9,511.0,150.7,0.86,1789.0,22.27,87015.0,39.7,130.0,3.66,-5.8,Comercial,10.44,1719.0,1328.0,0.25,403.71,24301.0
2145.0,Ford,Mustang Mach-E,2018.0,Europa,Camioneta,85.8,99.4,396.0,239.6,0.49,572.0,20.02,226714.0,87.2,160.0,6.88,-6.5,Comercial,27.21,953.0,1516.0,0.33,1248.17,21993.0
2146.0,Chevrolet,Bolt EV,2016.0,Desconocido,Desconocido,82.1,79.7,419.0,67.2,1.51,1125.0,22.6,72050.0,54.7,248.0,3.63,1.7,Desconocido,8.65,1569.0,2280.0,0.34,461.36,22659.0
2147.0,Mercedes,EQS,2019.0,Australia,Hatchback,106.3,86.6,554.0,18.3,6.35,1465.0,24.67,189706.0,44.1,215.0,7.62,-7.4,Personal,22.76,1554.0,2233.0,0.08,312.0,22129.0
2148.0,Ford,F-150 Lightning,2015.0,Australia,Hatchback,74.2,89.8,350.0,17.7,4.44,1550.0,23.33,104242.0,61.4,191.0,8.84,38.3,Comercial,12.51,1286.0,1067.0,0.1,202.66,17168.0
2149.0,Hyundai,Kona Electric,2024.0,Australia,Hatchback,74.2,92.8,198.0,69.3,0.7,791.0,16.28,18305.0,78.2,230.0,8.31,19.6,Comercial,2.2,1824.0,1446.0,0.17,42.22,19770.0
2150.0,Volkswagen,ID.3,2018.0,Europa,SUV,88.8,86.2,463.0,141.5,0.84,650.0,18.92,148644.0,98.3,207.0,6.27,38.7,Comercial,17.84,1433.0,1872.0,0.14,328.11,26149.0
2151.0,Audi,e-tron,2019.0,Europa,SUV,86.3,71.2,375.0,81.1,1.22,1125.0,19.48,20317.0,42.7,191.0,5.42,2.3,Flota,2.44,1898.0,1580.0,0.28,92.35,23989.0
2152.0,Tesla,Model S,2020.0,Asia,SUV,43.5,83.2,191.0,105.0,0.5,1208.0,20.65,59860.0,69.4,229.0,7.69,0.5,Comercial,7.18,1841.0,970.0,0.31,319.33,16957.0
2153.0,Volkswagen,ID.3,2023.0,Australia,Sedán,79.3,88.2,392.0,228.8,0.39,1682.0,16.86,41322.0,89.6,191.0,5.44,0.6,Flota,4.96,670.0,991.0,0.19,110.31,23068.0
2154.0,Desconocido,Kona Electric,2021.0,Asia,Camioneta,59.6,83.9,339.0,235.1,0.31,781.0,24.62,156688.0,41.0,135.0,5.54,16.4,Personal,18.8,1586.0,1516.0,0.3,964.41,18432.0
